authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,textOriginal,parentId,canRate,viewerRating,likeCount,moderationStatus,publishedAt,updatedAt
feline peele,https://yt3.ggpht.com/hzHLZffXmTrwSrxZMcYViZjfAItoTn_Id0t1sEFyWGxsAnux_-uxkbwgUUSSo593btmDpaa1RQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6IyNQkCb18Dg54lumytneg,{'value': 'UC6IyNQkCb18Dg54lumytneg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,never let them now ur last move................. i&#39;m from the netherlands!,never let them now ur last move................. i'm from the netherlands!,,True,none,0,,2023-10-15T09:53:18Z,2023-10-15T09:53:18Z
astral gaming,https://yt3.ggpht.com/UUev5a1iOr4YjULTBANMRf7lzzwavUMM6cZkvFUW_Miq_srpP9ezQmD94QmSpgsT2OUgoYRLyw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmimpcE6wXV97XkWBvUGR3Q,{'value': 'UCmimpcE6wXV97XkWBvUGR3Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,"Me to her: it&#39;s brinjal nit eggplant or whatever,fucking about that,take it in your mouth and in your womb and make a babby of brinjallll!!!!!","Me to her: it's brinjal nit eggplant or whatever,fucking about that,take it in your mouth and in your womb and make a babby of brinjallll!!!!!",,True,none,0,,2023-10-15T09:32:25Z,2023-10-15T09:32:25Z
Lily,https://yt3.ggpht.com/ytc/APkrFKZDZ4h26CTzytB1xDTM3lGCb2XbrM15DJzVAQU5GHL5B1qIdoOAKsCrlRUUa29y=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8XrjYyBQ6pswelf8Y6vU-A,{'value': 'UC8XrjYyBQ6pswelf8Y6vU-A'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,👇 Team american,👇 Team american,,True,none,1,,2023-10-15T09:28:11Z,2023-10-15T09:28:11Z
sabeena sabeena,https://yt3.ggpht.com/ytc/APkrFKYTeY34a_iimwtfBj5rFU7f31YFRY0k2Kuxw_Gc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpEIYA_VwJjzxQ4ilIDHqzg,{'value': 'UCpEIYA_VwJjzxQ4ilIDHqzg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I think I&#39;m speaking both english,I think I'm speaking both english,,True,none,0,,2023-10-15T09:19:27Z,2023-10-15T09:19:27Z
Dr. Noura Louka,https://yt3.ggpht.com/ytc/APkrFKZDLeXGR3qvxT64Ev90vGUjRmnWDo5RA9eedA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpkcZEvp_8A2DihJwMqMWXA,{'value': 'UCpkcZEvp_8A2DihJwMqMWXA'},UCAQg09FkoobmLquNNoO4ulg,qXtKaqJrWCQ,"HI MARINA, I AM ALL EARS WHILE I AM WATCHING YOUR VIDEO.","HI MARINA, I AM ALL EARS WHILE I AM WATCHING YOUR VIDEO.",,True,none,0,,2023-10-15T09:16:45Z,2023-10-15T09:16:45Z
Sandu,https://yt3.ggpht.com/ytc/APkrFKZ8l-sdPf4_6fG9lE24l727WiyPltmuZe1AvynmWjwl9oB0qxSdBGCrcccyas79=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGs2bDAuAhu6pYvAZa3UOLw,{'value': 'UCGs2bDAuAhu6pYvAZa3UOLw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,i said toffe,i said toffe,,True,none,0,,2023-10-15T09:12:45Z,2023-10-15T09:12:45Z
Asesthic Study,https://yt3.ggpht.com/ytc/APkrFKaLScCT9AIlgTD1AMTl7wAn0x03F29a6hJWPKCEtD0sH5Cl3xoHnT_Y3A7uIQf2=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIaZhBYQUi0_4t6yV2QQCcA,{'value': 'UCIaZhBYQUi0_4t6yV2QQCcA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Brinjal 😂😂😂😂😂,Brinjal 😂😂😂😂😂,,True,none,0,,2023-10-15T08:57:38Z,2023-10-15T08:57:38Z
Shamil moothi,https://yt3.ggpht.com/ytc/APkrFKYx0CY9Bq3gJIE3CloJ6qkZZLYnA3r3GniDXQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9079KrwmviqQZv3baoOGjg,{'value': 'UC9079KrwmviqQZv3baoOGjg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Americans:sweater<br>British:jumper<br><br>Me: jersey,"Americans:sweater
British:jumper

Me: jersey",,True,none,0,,2023-10-15T08:57:15Z,2023-10-15T08:57:43Z
Lobar Axmadjonova,https://yt3.ggpht.com/ytc/APkrFKammZIpIsZJIdeu5veaqnIfQn3ODI_cRM0Rvc5qfWJRZS82p6WCWoPqa8bKV9mg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_uA9vuMQ3Tmb0KBUdDnZRg,{'value': 'UC_uA9vuMQ3Tmb0KBUdDnZRg'},UCAQg09FkoobmLquNNoO4ulg,Xf0_eAAufQs,"<a href=""https://www.youtube.com/watch?v=Xf0_eAAufQs&amp;t=10m09s"">10:09</a> Thank you Marina for this meditation. It relly helped me boost my connfidence!",10:09 Thank you Marina for this meditation. It relly helped me boost my connfidence!,,True,none,0,,2023-10-15T08:51:30Z,2023-10-15T08:51:30Z
Tiffany Howard,https://yt3.ggpht.com/g3xIH3PqIswzA-A7HDWLH3UIqtrdVoYp_3cDq3k3Ib5KB0G4KySXvwIKVTmgpUCpjqTWF08Z9Ig=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdr5fb1FoMs9J32u-b-QfNw,{'value': 'UCdr5fb1FoMs9J32u-b-QfNw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Too easy😂😂😂😂😂😂,Too easy😂😂😂😂😂😂,,True,none,0,,2023-10-15T08:36:09Z,2023-10-15T08:36:09Z
business consultant 💸🔥,https://yt3.ggpht.com/pjH8aUv56qSPXSP5wJT1nTyo6eQ7JPl5Fc1wHpGWGWKMkas6hdJm1rXge5c0JVrTt7_rYW53w6o=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_6fiwTB8f1Q1ah5eYuFJ6Q,{'value': 'UC_6fiwTB8f1Q1ah5eYuFJ6Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: Candy 🍬<br>British: Sweets 🍬<br><br>Pakistan: Toffee 💀,"American: Candy 🍬
British: Sweets 🍬

Pakistan: Toffee 💀",,True,none,0,,2023-10-15T08:35:06Z,2023-10-15T08:35:06Z
Saanvi's fun world ,https://yt3.ggpht.com/8fwNwY29KaV-2auWOvPnO_PVc9VnIRa3B3q4LlnIMhb5WoCNiI6PAr1AQRyAGCtsLFpZdeDv6oc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkW12AYctzh3n98xhe15MyA,{'value': 'UCkW12AYctzh3n98xhe15MyA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I speak American English,I speak American English,,True,none,0,,2023-10-15T08:32:32Z,2023-10-15T08:32:32Z
Sejal Shah,https://yt3.ggpht.com/ytc/APkrFKb9Tmcylb7GG5xqWFyqjLVidAdnyvXGStO3PzxcaUc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrcj0tdF9RBbqBCGDhWriSQ,{'value': 'UCrcj0tdF9RBbqBCGDhWriSQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Hindi<br>👇,"Hindi
👇",,True,none,0,,2023-10-15T08:24:27Z,2023-10-15T08:24:27Z
Megha's Kitchen,https://yt3.ggpht.com/3Zk02bRq_l-ztdAdobsUtA4af1bGZTsjc-Z0MLcbuX5mlOjFL1oPUQiCzNXT1B8kevL7gxOaIw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXG6za9CNhCeKcbpNNaXy3Q,{'value': 'UCXG6za9CNhCeKcbpNNaXy3Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I said toffy in candy,I said toffy in candy,,True,none,0,,2023-10-15T08:21:20Z,2023-10-15T08:21:20Z
Moushmi Kumar,https://yt3.ggpht.com/ytc/APkrFKb1vqMbKLRbaroifAi-qWL1oFHpp9Wyhhvqi22hZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfZpvsoor3mpGoBA3kyWd7Q,{'value': 'UCfZpvsoor3mpGoBA3kyWd7Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American=Cookie<br>British=Biscuit<br>Indian=Biscuit<br>Me=Biscutt😅,"American=Cookie
British=Biscuit
Indian=Biscuit
Me=Biscutt😅",,True,none,0,,2023-10-15T08:20:20Z,2023-10-15T08:20:20Z
Eunice Shiny,https://yt3.ggpht.com/ytc/APkrFKbImhlk4caacwihF7dyffUr9vhb8yrNb0gDu1eY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5TE0UrdhbBVB7dWnKaD5rg,{'value': 'UC5TE0UrdhbBVB7dWnKaD5rg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I&#39;m not Amarican! I&#39;m Malaysian!!!!!!!,I'm not Amarican! I'm Malaysian!!!!!!!,,True,none,0,,2023-10-15T08:14:19Z,2023-10-15T08:14:19Z
Astitva Mishra,https://yt3.ggpht.com/ytc/APkrFKajzQOYr4mW1GeSMYJDe7hIiQjxSAZP0BIi_4Qn=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKERNpeSptr136Oygh_PcUg,{'value': 'UCKERNpeSptr136Oygh_PcUg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,"Indian English- Truck, Toffee, Cookie( biscuits are different for us), Sweater, Brinjal😂","Indian English- Truck, Toffee, Cookie( biscuits are different for us), Sweater, Brinjal😂",,True,none,0,,2023-10-15T08:08:06Z,2023-10-15T08:08:06Z
Iknow 1029,https://yt3.ggpht.com/ytc/APkrFKaQ76eedpsbc77jfFIFgiHtrNgSSg7mwCu40GX_glIRekjnGPQj3A-LZZlOq6Th=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQRIeR9PiqapGlg6ekp_uGg,{'value': 'UCQRIeR9PiqapGlg6ekp_uGg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American eggplant <br>British   aubergine <br>Indians  baigan <br>😂😂,"American eggplant 
British   aubergine 
Indians  baigan 
😂😂",,True,none,0,,2023-10-15T08:00:36Z,2023-10-15T08:00:36Z
abdulhafez abdalla,https://yt3.ggpht.com/ytc/APkrFKbOmrIzqvuTS8f5B0tccg8GA1gxQkTH3A6_U-RP95dSMpupqEVZulvAFvsc7dAM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCeajFEDrD8Im6yYwXqWe2nA,{'value': 'UCeajFEDrD8Im6yYwXqWe2nA'},UCAQg09FkoobmLquNNoO4ulg,ciM0UBHJEvs,Thank you marina you are amazing,Thank you marina you are amazing,,True,none,0,,2023-10-15T07:56:26Z,2023-10-15T07:56:26Z
Luna Stamenković Kitić,https://yt3.ggpht.com/ytc/APkrFKYZSdjWrsQgUgShVm7N14e331oJPUvNaYA9aZwpR9ikU9vwxtDkTaIrUlOPujrT=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSlyJ9kVGE1y4p1-z7hbPbA,{'value': 'UCSlyJ9kVGE1y4p1-z7hbPbA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,🇷🇸🇸🇪,🇷🇸🇸🇪,,True,none,0,,2023-10-15T07:55:36Z,2023-10-15T07:55:36Z
Ali_A,https://yt3.ggpht.com/ytc/APkrFKYpGzjUhL7wlOgR8zS2EfczbxjI8VDUOHs-CNgw0PTZpRUIl3iP7ISpJR1hw7a9=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkhisy_Zj-ZAHOvURxaBegg,{'value': 'UCkhisy_Zj-ZAHOvURxaBegg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: Eggplant    <br>British: Aubergine   <br>Me: DICK!,"American: Eggplant    
British: Aubergine   
Me: DICK!",,True,none,0,,2023-10-15T07:54:50Z,2023-10-15T07:56:16Z
VG ANSH,https://yt3.ggpht.com/M9az21OBezKOFoIgG87kJ70KTg81jQiwVI5Yi32lQm-bVZL02LPo_Nic7C_BTv1ovlAjZlYX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLnRhy_1tZ7DjgVlLEowvKw,{'value': 'UCLnRhy_1tZ7DjgVlLEowvKw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Brinjal left the chat 😢,Brinjal left the chat 😢,,True,none,0,,2023-10-15T07:31:13Z,2023-10-15T07:31:13Z
BREN MK,https://yt3.ggpht.com/ljqNDIxurwEtzLzvUHVZl-TBPD8zbfejYgwl_jTXnBIwl1HoOkOCd2yhGkN22N73ZS-4pOOe=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCTpluIRN6vX0ray4WAZwAnQ,{'value': 'UCTpluIRN6vX0ray4WAZwAnQ'},UCAQg09FkoobmLquNNoO4ulg,U4cIssgL3VE,We Indian people speak both British and American 🤣🤣,We Indian people speak both British and American 🤣🤣,,True,none,0,,2023-10-15T07:29:42Z,2023-10-15T07:29:42Z
s.rajesh s,https://yt3.ggpht.com/ytc/APkrFKbh9_Fydg7Okb43qH0DU4INRw4MdgWAVOL2nJqRnA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2bJDTyulSYILTbmVQsTKfA,{'value': 'UC2bJDTyulSYILTbmVQsTKfA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,As an indian i confirm that i speak both the accents 😂,As an indian i confirm that i speak both the accents 😂,,True,none,0,,2023-10-15T07:26:32Z,2023-10-15T07:26:32Z
s.rajesh s,https://yt3.ggpht.com/ytc/APkrFKbh9_Fydg7Okb43qH0DU4INRw4MdgWAVOL2nJqRnA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2bJDTyulSYILTbmVQsTKfA,{'value': 'UC2bJDTyulSYILTbmVQsTKfA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,As a indian i confirm that i speak both the accents.,As a indian i confirm that i speak both the accents.,,True,none,0,,2023-10-15T07:23:57Z,2023-10-15T07:23:57Z
Amby.aesthetic,https://yt3.ggpht.com/3YIiRWtyy4hHtPlpC6FMDU0RHEc_p6oe3s4WLQAKOG5t3wPqn7S4KYrCvkfhtsGbse_XwrESkQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZ7gvGgmTdzNqIkM0OnoCRg,{'value': 'UCZ7gvGgmTdzNqIkM0OnoCRg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American:candy<br>British:sweets<br><br>Me:lollies😂,"American:candy
British:sweets

Me:lollies😂",,True,none,1,,2023-10-15T07:18:11Z,2023-10-15T07:18:11Z
Оксана Панасюк,https://yt3.ggpht.com/ytc/APkrFKYh-hs5cIMiocKI9iIMCAs906SddX4qgBpcCa5ALs3Y8g7IVWUbtdnOKXyJDIaRAw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCh7i8N3TaJtO6HGrtrSFUWQ,{'value': 'UCh7i8N3TaJtO6HGrtrSFUWQ'},UCAQg09FkoobmLquNNoO4ulg,lKkIBuBKaYQ,What about cash/money?😅,What about cash/money?😅,,True,none,0,,2023-10-15T07:13:33Z,2023-10-15T07:13:33Z
Buchucraft,https://yt3.ggpht.com/ytc/APkrFKb3fXNWMqQaTFkWPuroa0AB3ayhAoVicNNKB2k5yv9cwi4kT-1YygOfb3TlMM6i=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClS7zYXZi4iW7o1V4ObC27Q,{'value': 'UClS7zYXZi4iW7o1V4ObC27Q'},UCAQg09FkoobmLquNNoO4ulg,6VHjpb5jHY8,6/6,6/6,,True,none,0,,2023-10-15T07:05:32Z,2023-10-15T07:05:32Z
EJ,https://yt3.ggpht.com/ytc/APkrFKYofuoWABriik-U-mnY7yFq8_YMW6PchE4-CEfaKXC8xWVjs3-c3Rl9NFigYdwoBA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1tSwkFJCCGvKNS9aEAr5hQ,{'value': 'UC1tSwkFJCCGvKNS9aEAr5hQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Candy in American<br>Sweets in British<br>Me (Australian): Lollie <br>anyone else??,"Candy in American
Sweets in British
Me (Australian): Lollie 
anyone else??",,True,none,0,,2023-10-15T07:02:44Z,2023-10-15T07:02:44Z
MR.P7,https://yt3.ggpht.com/VmqfF751REe93k9KZ8xM7S9XHw_G-08YvAE46Rayxm9weWymIiqEihERa60BafaeZSABXjcPo_I=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYHGuOm0ZmkxPE9zqEUXMdA,{'value': 'UCYHGuOm0ZmkxPE9zqEUXMdA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Eggplant  only boy know 🤨,Eggplant  only boy know 🤨,,True,none,0,,2023-10-15T06:51:18Z,2023-10-15T06:51:34Z
Jaison S,https://yt3.ggpht.com/ytc/APkrFKYzTixuoGgYXyL_U7qAYaq3HxJ5WiaQXlb00q3jKqQoopl50eagx9gt1OWq1PSC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVfuPtOY9rKIuXsSTomISlg,{'value': 'UCVfuPtOY9rKIuXsSTomISlg'},UCAQg09FkoobmLquNNoO4ulg,RzqC2CtsKE0,How are you,How are you,,True,none,0,,2023-10-15T06:35:19Z,2023-10-15T06:35:19Z
marilynn_🖤,https://yt3.ggpht.com/bF9wmjzntRIbMDkwfKjX_fND-5SsKX0VOux7fEJhvUJjkbiZsg6_o8fc6z1LsFWUmIZtZX0iZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1w_Ejf6GzcPNs09vQPAq9w,{'value': 'UC1w_Ejf6GzcPNs09vQPAq9w'},UCAQg09FkoobmLquNNoO4ulg,PQ2s2W27N_8,I was always right ❤,I was always right ❤,,True,none,0,,2023-10-15T06:32:20Z,2023-10-15T06:32:20Z
Gaurika Jain,https://yt3.ggpht.com/ytc/APkrFKanXolnhaU3w2929USyD9pRuks--6jk3ZAnZFnM9wFmz8o_NlbzdEJESD4p3cgb=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1sj-k2rScqJJIfPYfl1EQw,{'value': 'UC1sj-k2rScqJJIfPYfl1EQw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I am from lndia but l got all Americans,I am from lndia but l got all Americans,,True,none,0,,2023-10-15T06:24:49Z,2023-10-15T06:24:49Z
The one and only,https://yt3.ggpht.com/ORMzcZC83ySZolBm6sNAuzItOWKTSepE_G6RaDQffhtAbnt-nBZYbMsv2xmxhyNmg3ixvPhCTww=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC47DfjpCJvITW-qsX6snMZw,{'value': 'UC47DfjpCJvITW-qsX6snMZw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American English: candy<br>British English: sweet<br>Aussie English: lollie<br><br>American English: cookie<br>British English: biscuit <br>Aussie English: bicci,"American English: candy
British English: sweet
Aussie English: lollie

American English: cookie
British English: biscuit 
Aussie English: bicci",,True,none,0,,2023-10-15T06:23:15Z,2023-10-15T06:23:15Z
saanvi rajaneesh,https://yt3.ggpht.com/ytc/APkrFKa10TbJy0DEU6R73dpGmnvWGcxQJmBCWNfzHxOyE-TuVnMYqW_tMVIu4kM25sj8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCuqIABIMkPh8-VSsulSqR1Q,{'value': 'UCuqIABIMkPh8-VSsulSqR1Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,same,same,,True,none,0,,2023-10-15T06:08:30Z,2023-10-15T06:08:30Z
Abdullah Kamran,https://yt3.ggpht.com/_wf83Tzp9cEWYHNg0YKs7ITEWn_IJXZD0R0Sfe0ZjZ-vZqONMJ4mIomDkYpHc7poJFpR80RR1Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWZa_S_ZeZXv_XyiiF5Cz6A,{'value': 'UCWZa_S_ZeZXv_XyiiF5Cz6A'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Me:Peni-,Me:Peni-,,True,none,0,,2023-10-15T06:04:59Z,2023-10-15T06:04:59Z
Anoop Kumar,https://yt3.ggpht.com/GYlQWdoQI5zaREs0joliEa1lm9vWaQE4E_2EGAlAyEVR97oWCRCV_OA6M4e5_17aVCH4Psc4wiE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZBmlUZ7LmC91ngTGr8xznQ,{'value': 'UCZBmlUZ7LmC91ngTGr8xznQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,India 🇮🇳. Be like  candy sweet no toffe,India 🇮🇳. Be like  candy sweet no toffe,,True,none,0,,2023-10-15T06:04:50Z,2023-10-15T06:04:50Z
Mala Pandey,https://yt3.ggpht.com/ytc/APkrFKZwHnuUY9JAg-nxxYa_VAPm1307z6zmxDuqac8o45uJjK5x2ppsy7MN7hj-mwVP=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzxTvpSZUHqFOOx8OzdDViA,{'value': 'UCzxTvpSZUHqFOOx8OzdDViA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Im American English oneeeeeeeeeee,Im American English oneeeeeeeeeee,,True,none,0,,2023-10-15T05:56:39Z,2023-10-15T05:56:39Z
Hi,https://yt3.ggpht.com/890SSoSIKd5UmNxZ64J3vr57rimKmMvdFbr5cRkjd1EIKtZRGZSBQD0LRbmGB_LosMmUu7T3xg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCA7HDAixdgUR6HEXDNZcxwA,{'value': 'UCA7HDAixdgUR6HEXDNZcxwA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,British-Sweets <br>American-Candy<br>Australia-Lollies,"British-Sweets 
American-Candy
Australia-Lollies",,True,none,0,,2023-10-15T05:54:05Z,2023-10-15T05:54:05Z
Aniket Hajare,https://yt3.ggpht.com/ytc/APkrFKbcLroW_4Q0lInXSoGcKKUeHIvnp_jIphPNLyZL3w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSCaxyz1ZAUPvJhf4TUds4Q,{'value': 'UCSCaxyz1ZAUPvJhf4TUds4Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I speak Indian English 🗿🗿,I speak Indian English 🗿🗿,,True,none,0,,2023-10-15T05:24:54Z,2023-10-15T05:24:54Z
Jaya Das,https://yt3.ggpht.com/5aPV1azxXAQkc6Ai218QESTvCzebZZVYLzqCAIGN2fBXraUkZZJHqnJWdWfzL_YTQ0sBnspEcP4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8w236MESNcyFDbB0v23lag,{'value': 'UC8w236MESNcyFDbB0v23lag'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,🚛 - truck <br>🍬-toffee<br>🍪- Biscuut <br>🍆- Brinjal,"🚛 - truck 
🍬-toffee
🍪- Biscuut 
🍆- Brinjal",,True,none,0,,2023-10-15T04:47:23Z,2023-10-15T04:47:39Z
Maybel GXOMEZ,https://yt3.ggpht.com/ytc/APkrFKYSTVxIEra-SuNeHaYPavnNVA6QbI9qFoO5mAworOeAJcZ6TApREYcIri22B_Xw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCsiOpfy6bMWKqoBFdJxUWgw,{'value': 'UCsiOpfy6bMWKqoBFdJxUWgw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,🍪cookie,🍪cookie,,True,none,0,,2023-10-15T04:41:45Z,2023-10-15T04:41:45Z
Tsukii :),https://yt3.ggpht.com/dZLOMztEv7Wtu5n8FnqDAJDlJ2ZcpTptOs8BLzMDz8uWyEsrXN4uLYXs9cy21igGX-m5ixGnXA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNMqF04b5t8X38Pca_B7fWA,{'value': 'UCNMqF04b5t8X38Pca_B7fWA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,truck <br>toffee<br>cookie<br>jacket <br>brinjal,"truck 
toffee
cookie
jacket 
brinjal",,True,none,0,,2023-10-15T04:31:41Z,2023-10-15T04:31:41Z
ITS_ PINKY,https://yt3.ggpht.com/aFFlcFsCFl6x7CDRwNcVQUYGLHO52Tw_K8LpvMzk_MnrjWtVciseVoO74lrA-z9IFbzjwIopZA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjCRVkRpUlHqfp_gdpaBPOA,{'value': 'UCjCRVkRpUlHqfp_gdpaBPOA'},UCAQg09FkoobmLquNNoO4ulg,lKkIBuBKaYQ,Im sorry I&#39;m Indonesia,Im sorry I'm Indonesia,,True,none,0,,2023-10-15T04:04:09Z,2023-10-15T04:04:09Z
Usha m,https://yt3.ggpht.com/ytc/APkrFKYIjAZ35MFIBV8AE3gLVGLMayYkh30VAs_ma4SNgA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSv68BgvNWFcgGGdjxBvLyw,{'value': 'UCSv68BgvNWFcgGGdjxBvLyw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American English,American English,,True,none,0,,2023-10-15T04:00:52Z,2023-10-15T04:00:52Z
Thandar MayOo,https://yt3.ggpht.com/ytc/APkrFKYn_Cfx3FQDMQ4LiDsNTjm7Esg6BC8CH-47zNgK2-1QJrDDHWPpz8G6S2NJDYTO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCsboc7dHyi3UelUbOX-S_Mw,{'value': 'UCsboc7dHyi3UelUbOX-S_Mw'},UCAQg09FkoobmLquNNoO4ulg,qtlTMRyMWfU,thanks a lot teacher❤,thanks a lot teacher❤,,True,none,0,,2023-10-15T03:57:36Z,2023-10-15T03:57:36Z
my dreams mm,https://yt3.ggpht.com/P8FRE-AkxQArvRfemYoZ3mjJ2iOIj_BJHwnIjbUCdRI6jlSuUO3Kl1FP6HB_azyyXCyz_DNmfg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIzLlhvBSmWq7QOhP_kNerA,{'value': 'UCIzLlhvBSmWq7QOhP_kNerA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American,American,,True,none,0,,2023-10-15T03:26:21Z,2023-10-15T03:26:21Z
